ID,last_reviewed,product,description,url,image,image_name,image_permission_granted,contacted,image_contact,Category,codebook_category,codebook_sub_category,compatible_OS,target_demographic,coding_language,company,cost_low,cost_high,classroom_kit_cost,amazon_url,msrp,title_image,action_image,available,curricula,notes,entered into db,reviewed
,,Marty the Robot,"Marty the Robot is the best value-for-money humanoid robot on the market. In our experience, humanoid robots are the most exciting tool for making STEM learning engaging for all students. Marty is designed for educators and learners, is simple to use, incredibly robust and absolutely state of the art. And Marty can walk, dance and eyebrow-wiggle like no rolling robot can! Marty is equipped with a unique walking mechanism, with each individual limb controlled by a separate motor. This means Marty can turn, kick a ball and so much more, while also being more stable than other walking robots.

Marty comes with extensive technical support from our dedicated team, and an ever-growing set of curriculum-linked lessons and activities suitable for beginners, intermediate and advanced coders.",https://robotical.io/,,,,,,,Hardware,Robotics,"Windows, Mac, iOS, Chrome","3-5, 6-8","Scratch, Python, JavaScript, Raspberry Pi, ",Robotical ,"$2,225.00","$17,990.00",,,,Marty_the_Robot-title.png,Marty_the_Robot-action.png,TRUE,,"Low price is for the 1 pack (5 Martys), High price is for the 10 pack (50 Martys)",FALSE,JO
231,4/7/2020,Matatalab Coding Robot,"A small, screenless robot programmed with tiles and used on a play mat, the matatalab coding robot is built to help 4-9 year olds learn how to code.",https://www.amazon.com/Matatalab-Coding-Hands-Robot-Kids/dp/B07GPJV51D/ref=sr_1_64?dchild=1&keywords=coding+for+kids&qid=1586301293&sr=8-64,https://matatalab.manufacturer.globalsources.com/si/6008853487497/pdtl/Educational-robot/1170521121/Educational-robot-kits-Education-robots.htm,Matatalab_Coding_Robot.jpg,,,,,Hardware,Robotics,"On-board Interface, iOS",Pre-K; K-2; 3-5 ,"Gameboard, Proprietary Blocks",Matatalab,$100.00,$170.00,,https://www.amazon.com/Matatalab-Coding-Hands-Robot-Kids/dp/B07GPJV51D/ref=sr_1_3?dchild=1&keywords=matatalab&qid=1591214990&sr=8-3,,Matatalab_Coding_Robot-title.png,Matatalab_Coding_Robot-action.jpg,TRUE,,Additional sensors/modules available for purchase.,FALSE,JO
202,3/18/2020,mBot,"mBot is a low cost, easy-to-run robot kit for kids to get hands-on experience about graphical programming, electronics, robotics. It is an all-in-one solution for robotics learning and designed for STEM education.",http://learn.makeblock.com/en/mbot/,https://store.makeblock.com/products/makeblock-mbot-diy-programming-robot,mBot.jpg,,,,,Hardware,Robotics,"Android, iOS",K-2,Proprietary Blocks (Makeblock),Makeblock,$49.00,$70.00,,https://www.amazon.com/Makeblock-Mechanical-Entry-Level-Programming-Creativity/dp/B00SK5RUQY/ref=sr_1_5?dchild=1&keywords=mbot&qid=1588633231&sr=8-5,,mBot-title.jpg,mBot-action.png,TRUE,,,FALSE,KD
203,3/18/2020,Microduino kits,"An ecosystem with more than 100 modules, sensors and actuators — Microduino aims to be a complete platform. Microduino (DIY) series stackable modules can be programmed using drag-and-drop coding with mDesigner. mDesigner is based on MIT’s Scratch 3.",https://microduinoinc.com/diy-modules/#modules,https://microduinoinc.com/product/core-644pa-diy/,Microduino.jpg,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, Linux",K-2,"Scratch, Python","Microduino, Inc.",$15.00,$84.00,,https://www.amazon.com/Microduino-Educational-Electronics-Programming-Building/dp/B01NBEKVYX/ref=sr_1_8?dchild=1&keywords=microduino+diy&qid=1588633273&sr=8-8,,Microduino_kits-title.jpg,Microduino_kits-action.jpg,FALSE,,Can buy individual modules. Some kits available. Low Price shown is for a single core module. High Price shown is for Cube Car Kit.,FALSE,KD
175,3/30/20,Mimo,"A gamified approach to learning to program in several different programming languages.  Mimo offers quick (15 min) lessons to learn on the go and throughout the day.  There are rewards, challenges, and adaptive learning techniques to motivate the learner to keep coding.  Free app with in-app subscription ($9.99/mo.;$29.99/yr).",https://getmimo.com/,,,,,,,Software,Software/Game Development Kit,"iOS, android",6-8; 9-12; ,"Swift, Python, HTML, CSS, Javascript, SQL, PHP, Java, C# (C Sharp), C++, Ruby, Git, Command line,",MimoHello gmBH,$0.00,$0.00,,,,Mimo-title.jpg,Mimo-action.jpg,FALSE,,,FALSE,KD
,,Miimo,,https://miimo.ai/,,,,,,,Software,Learning Game,"iOS, android ",Pre-K; K-2; 3-5,Blockly ,Miimo Al,,,,,,Miimo-title.png,Miimo-action.png,FALSE,,Should be available by Jan. 2022 (waiting to fill in the rest of the information once updated and available) ,FALSE,KD
266,4/20/2020,Minecraft Code Builder,"Minecraft Code Builder ‘allows students to learn coding in Minecraft using tools including Code.org, Tynker, Scratch and Microsoft MakeCode. Students can use blocks of code or JavaScript to build and create in Minecraft. Minecraft Hour of Code also offers a free, one-hour introduction to coding basics.’",https://education.minecraft.net/how-it-works/in-the-classroom/,,,,,,,Software,Learning Game,"Windows, Mac",3-5; 6-8; 9-12,"Scratch, Makecode",MineCraft,$0.00,$0.00,,,,Minecraft_Code_Builder-title.png,Minecraft_Code_Builder-action.png,FALSE,,,FALSE,KD
90,3/30/2020,MIT App Inventor,"""An innovative beginner's introduction to programming and app creation that transforms the complex language of text-based coding into visual, drag-and-drop building blocks. The simple graphical interface grants even an inexperienced novice the ability to create a basic, fully functional app within an hour or less.""",http://appinventor.mit.edu/,http://appinventor.mit.edu/images/logo.png,mit_app_inventor.png,,,,,Software,Software/Game Development Kit,"Windows, Mac, Linux",K-2; 3-5; 6-8; 9-12,Proprietary Blocks,MIT,$0.00,$0.00,,,,MIT_App_Inventor-title.png,MIT_App_Inventor-action.png,FALSE,,,FALSE,KD
260,4/15/2020,Mochi Robot,"Mochi develops critical thinking and computational logic—100% screen-free! Mochi engages your child in computing and problem-solving through hands-on code, interactive storytelling, and DIY assembly.Children learn at their own pace and challenge themselves by designing their characters, experimenting with coding commands, and exploring new subjects.",https://learnwithmochi.com/,https://learnwithmochi.com/,Mochi_Robot.png,,,,,Hardware,Robotics,On-board interface,Pre-K; K-2 ,Stickers,Learn with Mochi,$190.00,$400.00,,https://www.amazon.com/Mochi-Robot-Lego-Compatible-Screenless-Coding/dp/B07XKMBSR7/ref=sr_1_1?dchild=1&keywords=mochi+robot&qid=1591215538&sr=8-1,,Mochi_Robot-title.png,Mochi_Robot-action.png,TRUE,,,FALSE,JO
91,3/30/2020,Modulo,A modular circuit board with pluggable sensors that kids can program.,https://www.mouser.com/new/modulo-labs/modulo-labs-modulos/,,,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac, Raspbian",6-8; 9-12,"Java, Python, C++",Module LLC,$20.00,$200.00,,,,,,FALSE,,,FALSE,
388,11/12/2020,Monocarbot,"Arduino-powered car. Learn robotics without the hassle of assembling multiple parts. All components such as the motor driver, the sensor, the microcontroller, the battery, the charging circuit lie on one single monolithic design.",https://moonshotjr.com/monocarbot/?utm_source=FBAd&utm_medium=LPregistration&fbclid=IwAR0_urONRpY4csHyIebIGe5SQ6zBIp9eU9OvN1wHakZVd5y0K_TwI7QEeJo,,,,,,,Hardware,Robotics,"Windows, Mac",3-5,"Java, C, C++",MoonshotJr,$0.00,$0.00,,,,Monocarbot-title.png,Monocarbot-action.png,FALSE,,Not yet available. It's a Kickstarter project.,FALSE,JO
92,3/30/2020,Move the Turtle,"Use visual programming to help the turtle accomplish all sorts of tasks and puzzles. Move the Turtle helps kids ages 5 and up learn to code. Great for beginners and takes you step by step up through coding processes such as loops, procedures, variables, and conditional instructions.",http://movetheturtle.com/,https://movetheturtle.com/images/logo.png,move_the_turtle.png,,,,,Software,Learning Game,iOS,K-2; 3-5,Proprietary Blocks,movetheturtle.com,$4.00,$4.00,,,,Move_the_Turtle-title.png,Move_the_Turtle-action.png,TRUE,,,FALSE,JO
93,3/30/2020,Mover Kit ,"Programmable, wearable light display with sensors for inputs that children first build then program. The display has sensors so that the lights can respond to different inputs. The kit is programmed in a visual block language programming environment specifically for the Mover Kit. ",https://www.amazon.com/Tech-Will-Save-Us-Coding/dp/B06XJKKP8X,https://www.thetoyinsider.com/mover-kit-review/,"Mover_Kit.jpg
Mover_Kit_2.jpg",,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac",K-2; 3-5; 6-8,Proprietary Blocks,Technology Will Save Us,$33.00,$45.00,,https://www.amazon.com/Tech-Will-Save-Us-Coding/dp/B06XJKKP8X/ref=sr_1_1?dchild=1&keywords=mover+kit&qid=1588632121&sr=8-1&swrs=576DF2008DA869C68D21166821F20461,,Mover_Kit-title.jpg,Mover_Kit-action.jpg,TRUE,,This kit is free but costs $5 to ship. Lots of other kids available with greater functionality. This kit is just the tip of the iceberg.,FALSE,JO
230,4/7/2020,mTiny Coding Robot,"mTiny is an early education robot for children growing up in the digital age. Its Tap Pen Controller is a coding tool that exercises children’s logical thinking and problem-solving abilities. It brings computer programming into children’s real life, using coding cards and various themed map blocks to guide the child in exploring, perceiving, and creating through highly interactive, stimulating, and fun games.",https://www.makeblock.com/mtiny,https://www.robotshop.com/en/makeblock-mtiny-coding-kit-mab.html,mTiny_Coding_ Robot.jpg,,,,,Hardware,Robotics,On-board Interface,Pre-K,Cards,Makeblock,$66.00,$320.00,,https://www.amazon.com/Makeblock-Childhood-Educational-Rechargeable-Control/dp/B07WGPMKBW/ref=sr_1_2?crid=XNMOHIVNTIJ8&dchild=1&keywords=mtiny+coding+robot&qid=1591214957&sprefix=mtiny+coding%2Caps%2C226&sr=8-2,,mTiny_Coding_Robot-title.jpg,mTiny_Coding_Robot-action.png,TRUE,,,FALSE,JO
247,4/10/2020,My First Coding & Computer Science Kit,"Inspiring young children to learn has never been more fun with this Playz science kits that allows kids to learn about computer science while creating binary necklaces, ancient encryption devices, sorting races, mystery mazes, pixelated pictures & much more!",https://playzusa.com/products/playz-my-first-coding-computer-science-kit-learn-about-binary-codes-encryption-algorithms-pixelation-through-fun-puzzling-activities-without-using-a-computer-for-boys-girls-teenagers-kids,http://www.wildscience.net/wild1_2.asp?kind=14&kind2=53&kind3=60&num=1262,My_ First_ Coding_ &_ Computer_ Science_ Kit.jpg,,,,,Unplugged,Tangible Computing,On-board Interface,K-2; 3-5,N/A,Playz,$40.00,$70.00,,https://www.amazon.com/Playz-First-Coding-Computer-Science/dp/B07C68Y5V1/ref=sr_1_3?crid=R0UNGVQ21BPC&dchild=1&keywords=my+first+coding+and+computer+science+kit&qid=1591215242&sprefix=my+first+coding+and+comput%2Caps%2C215&sr=8-3,,My_First_Coding_&_Computer_Science_Kit-title.png,My_First_Coding_&_Computer_Science_Kit-action.png,TRUE,,,FALSE,JO
191,4/1/2020,Nancy Drew Codes and Clues,"Nancy Drew Codes and Clues is a Top-Rated Learning Game for Kids! Kids will learn basic coding, reading and critical thinking skills as they find clues and code their robot puppy in this fun story-based hidden object mystery game!",http://www.nancydrewcodesandclues.com,,,,,,,Software,Learning Game,"iOS, Android",Pre-K; K-2 ,Proprietary Blocks,Her Interactive ,$0.00,$4.00,,,,Nancy_Drew_Codes_and_Clues-title.png,Nancy_Drew_Codes_and_Clues-action.png,TRUE,,High price is for in-app purchases.,FALSE,JO
383,10/24/2020,NAO Robot ,"Interactive, intuitive, and friendly, NAO is designed to grab students’ attention, win their trust, and keep them invested. NAO doesn’t just have knowledge – NAO has personality, with the patience and positivity to inspire students to keep focused and keep trying.",https://www.softbankrobotics.com/emea/en/nao,https://www.softbankrobotics.com/emea/en/nao,NAO_Robot.png,,,,,Hardware,Robotics,"Windows, Mac",K-2; 3-5; 6-8; 9-12,"C++, MATLAB, Java, LabVIEW, Python",SoftBank Robotics,"$6,000.00","$7,990.00",,https://www.amazon.com/s?k=nao+robot&crid=3GL7GVPVF3Q4O&sprefix=nao+ro%2Caps%2C251&ref=nb_sb_ss_i_1_6,,NAO_Robot-title.png,NAO_Robot-action.png,TRUE,,,FALSE,JO
311,6/30/2020,NetLogo,"NetLogo is a multi-agent programmable modeling environment. It is used by tens of thousands of students, teachers and researchers worldwide. It also powers HubNet participatory simulations. It is authored by Uri Wilensky and developed at the CCL.",https://ccl.northwestern.edu/netlogo/,https://ccl.northwestern.edu/netlogo/,Netlogo.png,,,,,Software,General Environment,"Windows, Mac, Linux",3-5; 6-8,Java,Northwestern University,$0.00,$0.00,,,,Netlogo-title.png,Netlogo-action.png,TRUE,,,FALSE,JO
,,NOVA labs,"NOVA Labs is a free digital platform that engages teens and lifelong learners in games and interactives that foster authentic scientific exploration. From predicting solar storms and constructing renewable energy systems to tracking cloud movement and designing RNA molecules, NOVA Labs participants can conduct investigations by visualizing, analyzing, and sharing the same data that scientists use.",https://www.pbs.org/wgbh/nova/labs/,,,,,,,Software,Learning Game,"Windows, Mac, iOS, Android, Chrome",9-12,Blockly,PBS,$0.00,$0.00,,,,NOVA_labs-title.png,NOVA_labs-action.png,TRUE,,Multiple labs available - not just cybersecurity.,FALSE,JO
163,3/24/2020,OhBot,Ohbot educational robotics system has been designed to stretch your pupils’ computational thinking and understanding of computer science.,https://www.ohbot.co.uk/aboutohbotpicoh.html,https://robots-blog.com/2015/10/22/meet-ohbot-a-human-robot-for-children/,OhBot.jpeg,,,,,Hardware,Robotics,"Windows, Raspbian, Mac",3-5; 6-8; 9-12,"Makecode, Python, Scratch",OhBot and Picoh,$163.00,$210.00,,https://www.amazon.com/Ohbot-2-1-Kit-MS-Windows/dp/B07N6PF4WL/ref=sr_1_3?dchild=1&keywords=ohbot&qid=1588632580&sr=8-3,,OhBot-title.png,OhBot-title.png,TRUE,,Prices are converted from pounds.,FALSE,JO
95,3/30/2020,Open Roberta,"There are two elements to this tool: First, a blockly based programming environment meant to program robots. When run, a simulated robot follows the program. Secondly, the program can connect to EV3 to program it.",https://www.open-roberta.org,,,,,,,Software,General Environment,"Windows, Mac, iOS, Android",6-8,Blockly,Atlassian,$0.00,$0.00,,,,Open_Roberta-title.png,Open_Roberta-action.png,TRUE,"Seems that this was oringinally written in German, but much of it has been translated to English.",,FALSE,JO
96,3/30/2020,Osmo,"Physical block-based platform for coding a sequence of steps to be carried out on a mobile device.  Kids lay out physical blocks in a specific sequence.  When ready, the press a ""go"" button that executes those commands on an ipad that controls a software character named Awbie in his tile-based world.  Osmo has a mirror attached to the camera of the mobile device that can see the physical Osmo blocks.",https://www.playosmo.com/en/,https://lurnbot.com/products/genius-kit-coding-awbie-game,Osmo.png,,,,,Hardware,Tangible Computing,"iOS, Android",Pre-K; K-2; 3-5,Proprietary Blocks,Tangible Play Inc,$65.00,$150.00,,https://www.amazon.com/Osmo-Hands-Learning-Preschool-Creativity/dp/B07NHRYS36/ref=sr_1_5?dchild=1&keywords=osmo&qid=1588632186&sr=8-5,,Osmo-title.png,Osmo-action.jpg,TRUE,,,FALSE,JO
98,3/30/2020,Ozobot,"A small Robot that would fit in the palm of a child's hand, Ozobot has several different apps and ways it can be used: Ozobot's color sensor allows you to draw on paper using red, green, blue, and black markers to create code and mazes for Ozobot to follow; It can be programmed using blockly online (http://ozoblockly.com/); as well there are several apps that allow you to draw the code on a tablet or make Ozobot do dance moves ",https://ozobot.com/,https://www.stem-supplies.com/technology/robotics-and-coding/ozobot-set,"Ozobot.jpg
Ozobot_2.jpg",,,,,Hardware,Robotics,"Windows, Mac, iOS, Android",Pre-K; K-2; 3-5,Blockly,"Evollve, Inc.",$100.00,$100.00,"$1,200.00",https://www.amazon.com/robot-Guardianes-Galaxia-Ozobot-Blanco/dp/B01M97P47H/ref=sr_1_3?dchild=1&keywords=ozobot&qid=1588632203&sr=8-3,,Ozobot-title.jpg,Ozobot-action.jpg,TRUE,http://ozoblockly.com/,"Available screen-free and with OzoBlockly. Low price is for a Evo Educator Entry Kit and comes with 1 Evo Robot, markers, charging cable, and access to lessons. Classroom kit comes with 12.",FALSE,JO
,,PBS Kids CodeQuest,An online game that teaches kids to code by controlling and underwater robot,https://pbskids.org/scigirls/games/code-quest,,,,,,,Software,Learning Game,"Windows, Mac, iOS, Android",K-2; 3-5,Proprietary Blocks,PBS,$0.00,$0.00,,,,PBS_Kids_CodeQuest-title.png,PBS_Kids_CodeQuest-action.png,TRUE,,,FALSE,JO
184,3/31/2020,PBS Kids ScratchJr,"With PBS KIDS ScratchJr, kids can create their own interactive stories and games featuring their favorite PBS KIDS characters. The storytelling possibilities are endless with this creative coding app for children ages 5-8. Below you can find resources and activities designed for educators to support the use of the app in both formal and informal learning settings.",https://pbskids.org/learn/scratchjr/,,,,,,,Software,General Environment,"iOS, Android ",Pre-K; K-2,ScratchJr,PBS Kids,$0.00,$0.00,,,,PBS_Kids_ScratchJr-title.png,PBS_Kids_ScratchJr-action.png,TRUE,,,FALSE,JO
99,3/31/2020,Pencil Code,"Block-based programming website. Functionality included for switching between block coding and text programming. Lessons and examples included for art, music, and basic functions (writing, variables, etc.).  Everything on website is public.",https://pencilcode.net/,http://pencilcode.net/image/dpencil-256.png,pencil_code.png,,,,,Software,General Environment,"Windows, Mac, iOS, Android",K-2; 3-5; 6-8; 9-12,"Javascript, CSS, HTML, CoffeeScript",Pencil Code,$0.00,$0.00,,,,Pencil_Code-title.png,Pencil_Code-action.png,TRUE,,,FALSE,JO
3,3/13/2020,Photon,"Photon is a robot that develops along with children which means that he can do as much as his owner (features are unlocked with the learners development).  He has touch, distance, displacemet, ground color (B&W) and sound sensors, illuminated eyes and antennae, and a speaker.  There is a narrative that goes along with the robot adding character, and objectives for the learner.",http://meetphoton.com/en/home/,https://photonrobot.com/product/photon/,"Photon_Robot.png
Photon_Robot_2.jpg",Yes (5/5/2020),Yes,KD 5/4/2020,,Hardware,Robotics,"iOS, Android",K-2; 3-5; 6-8; 9-12,Proprietary Blocks,Photon Entertainment,$200.00,$290.00,,,,Photon_Robot-title.png,Photon_Robot-action.jpg,TRUE,https://edu.photonrobot.com/curriculum/?lang=en,Available for eduactors or home. Polish! Has a lot of similar functions to Lego Mindstorms (has similar sensors),FALSE,JO
298,6/15/2020,PHP Bites,"Learn how to code in PHP while you're on the go! Whether you're a complete beginner or experienced developer looking to learn one of the most popular web scripting languages, PHP Bites will teach you the basics of PHP and get you started on this awesome learning adventure. You'll even get awarded a nifty little certificate for completing the entire mini-course! :)",https://apps.apple.com/us/app/php-bites-learn-how-to-code-in-php-interactive-mini/id1061516656,"https://apps.apple.com/us/app/php-bites-learn-how-to-code-in-php-interactive-mini/id1061516656

https://appsrankings.com/app/1061516656/php-bites-learn-how-to-code-in-php-with-interactive-mini-lessons","PHP_Bites.jpg
PHP_Bites_2.jpg",,,,Mobile app,Software,General Environment,"iOS, Android ",Pre-K; K-2,"PHP, HTML ",Beacon Mobile,$0.00,$0.00,,,,PHP_Bites-title.jpg,PHP_Bites-action.jpg,TRUE,,In app purchases available,FALSE,JO
171,3/23/2020,Phrogram,"Phrogram is a programming language specifically designed to meet the needs of first time programmers. It supports the development of computer games, multi-media programs, and music and graphics applications that run on Microsoft Windows. Phrogram is very similar to Microsoft Visual Basic but is much easier to learn.",https://ngl.cengage.com/search/productOverview.do?N=201+4294918395+20&Ntk=P_EPI&Ntt=698204816136296696811650874291651901784&Ntx=mode%2Bmatchallpartial&homePage=false,,,,,,,Software,Software/Game Development Kit,Windows,K-2 ,"Java, C#, Visual Basic",Cengage,$30.00,$40.00,,,,,,FALSE,,,FALSE,JO
100,3/30/2020,Physical Etoys,"A derivative of Etoys. ""Physical Etoys is a free and open-source visual programming environment that connects the virtual world of computers with the real world in which we live. With Physical Etoys anyone can program real-world objects (such as robots) to perform interesting tasks, or can sense the real world and use that data to control virtual objects (drawings). It is a powerful educational software based on the Smalltalk project.""",http://www.squeakland.org,,,,,,,Software,Software/Game Development Kit,"Windows, Mac",6-8,EToys,Universidad Abierta Interamericana,$0.00,$0.00,,,,Physical_Etoys-title.png,Physical_Etoys-action.png,FALSE,,Difficult to navigate. Hasn't been updated since 2010. Don't recommend. Additional info website: https://en.wikipedia.org/wiki/Physical_Etoys,FALSE,JO
159,3/23/2020,Pi-top,"Pi-top [4] is programmable computing device that combines digital making, coding, and practical projects. With pi-top [4] , educators, students, and inventors get to design, code and make anything they can imagine using one simple, easy-to-use system.",https://www.pi-top.com/products/pi-top-4?hsLang=en,,,,,,,Software,General Environment,"Windows, Mac, ChromeOS",6-8; 9-12,"Scratch, Python, Mu",Pi-top,$200.00,$200.00,,,,Pi-top-title.png,Pi-top-action.png,TRUE,https://www.pi-top.com/further,"You'll need to connect to your pi-top [4] to a monitor & keyboard, or to a laptop, tablet, or desktop computer.",FALSE,JO
101,3/30/2020,Pico Board,"The PicoBoard allows you to create interactions with various sensors. Using the Scratch [scratch.mit.edu] programming language, you can easily create simple interactive programs based on the input from sensors. The PicoBoard incorporates a light sensor, sound sensor, a button and a slider, as well as 4 additional inputs that can sense electrical resistance via included cables. Designed for educators and beginners, the PicoBoard is a good way to get into the very basics of programming and reading sensors.",https://www.sparkfun.com/products/11888,https://www.sparkfun.com/products/11888,Pico_Board.jpeg,,,,,Hardware,"Microcontrollers, Microprocessors","Windows, Mac",K-2; 3-5; 6-8,Scratch,SparkFun Electronics,$38.00,$45.00,,,,Pico_Board-title.jpeg,Pico_Board-action.png,FALSE,,"From website: ""This product has been retired from our catalog and is no longer for sale. This page is made available for those looking for datasheets and the simply curious."" Says it's incompatible with Scratch 3.0 which was released in 2019. Doesn't seem like it's being worked on or supported. 10+Units = $42.70 per unit; 25+Units = $40.46 per unit; 100+Units = $38.21 per unit",FALSE,JO
234,4/8/2020,Piper Computer Kit,"Today's kids grow up with ""black box"" Phones, computers and gadgets that come in beautiful packages, but leave no room for tinkering or understanding how they work. At Piper, we believe it is critical to understand how technology works in order to make sense of our environment and invent the future. The Piper computer kit 2016 edition comes with everything you need to assemble your own computer.",https://www.playpiper.com/collections/screen-products/products/piper-computer-kit-1,,,,,,,Hardware,Tangible computing,"Windows, Mac, Chrome",2-5; 6-8; 9-12,Python,Piper,$300.00,$300.00,,,,Piper_Computer_Kit-title.png,Piper_Computer_Kit-action.png,TRUE,,,FALSE,JO
393,1/25/2021,Pirate Plunder,"Hour of code activity, block-based programming game designed to teach children to use abstraction in Scratch, using custom procedures and cloning",https://core.ac.uk/download/pdf/160276026.pdf,,,,,,,Software,Learning Game,"Windows, Mac",3-5,Scratch,"Sheffield Hallam University, UK",$0.00,$0.00,,,,Pirate_Plunder-title.png,Pirate_Plunder-action.png,FALSE,,The product was for researh and was never marketed.,FALSE,JO
172,3/25/2020,Pixel,"(App store description)
Meet Pixel - your own personal interactive robot.  Pixel starts off without any intelligence or emotion, so it's up to you to program some personality and life into the robot.  Using a drag-and-drop block-bassed programming language (Scratch), fun interactions can be programmed, such as changing Pixel's emotions and controlling Pixel's speech.  Pixel aims to teach the basics of robotics and computer science in a fun and interactive way.",https://appadvice.com/game/app/pixel/1131044493,,,,,,,Software,General Environment,iOS,K-2; 3-5; ,Scratch,Robot Playtime,$0.00,$0.00,,,,Pixel-title.png,Pixel-action.png,TRUE,,,FALSE,JO
102,3/31/2020,Pixly,This is a web application which allows users to use block coding to edit pictures.,http://outreach.cs.ua.edu/pixly/,,,,,,,Software,General Environment,"Windows, Mac, iOS, Android",6-8; 9-12,Blockly,University of Alabama,$0.00,$0.00,,,,Pixly-title.png,Pixly-action.png,TRUE,Even though this is block coding it might be for an older audience because of the nature of photo editing which it is intended for.,It's dated and not up to date. Wouldn't recommend.,FALSE,JO
103,3/30/2020,Pocket Code,This smart phone app allows users to create apps through block coding. There are also many lessons available which teach users how to create fun apps. Users can share apps and download apps others have made. Won Google's CS4HS award (Computer Science For High School).,https://play.google.com/store/apps/details?id=org.catrobat.catroid&hl=en_US&gl=US,,,,,,,Software,Software/Game Development Kit,Android,3-5; 6-8; 9-12,Catrobat,International Catrobat Association,$0.00,$0.00,,,,Pocket_Code-title.png,Pocket_Code-action.png,TRUE,Based in Austria: available in German. Contact: Wolfgang Slany: press@catrobat.org,https://edu.catrob.at/fundamental-online-workshop                                             German though available in English. Doesn't seem very polished and could use some UX work. ,FALSE,JO
204,3/18/2020,PopBots,"""The Preschool-Oriented Programming (POP) Platform is a tool to introduce young children to programming, robotics, and artificial intelligence by allowing them to build and program their own robots. The platform consists of three parts: PopBots, PopBlocks, and PopAI. The PopBots component of the toolkit consists of a mobile phone, LEGO blocks, and LEGO WeDo motors and sensors.""",https://www.media.mit.edu/projects/pop-kit/overview/,,,,,,,Hardware,Robotics,iOS,Pre-K,Proprietary Blocks,MIT,$0.00,$0.00,,,,PopBots-title.png,PopBots-action.png,FALSE,,PopBots: An early childhood AI curriculum was active from October 2016 to December 2018. Not something you can purchase.,FALSE,JO
357,4/2/2021,Ergo Jr. ,"Ergo Jr is a low-cost arm designed for education, easy to build and modify. Thanks to visual programming, it can be used in schools from small to more complex projects.",https://www.poppy-project.org/en/robots/poppy-ergo-jr/,,,,,,,Hardware,Robotics,"Windows, Mac",3-5; 6-8; 9-12,"Snap!, Scratch",Poppy,$58.00,$360.00,,,,Ergo_Jr-title.png,Ergo_Jr-action.png,TRUE,,,FALSE,JO
10,3/13/2020,Pro-Bot,"The ""big brother"" robot to Beebot, Pro-Bot is a self-contained race car ""turtle bot"" based on the Logo Programming language.  It has over a dozen on-robot keys and a display to program the robot, primarily for giving it a series of directions to move in.  It has a space to hold a pen so that it can draw patterns on the floor.",https://www.terrapinlogo.com/products/robots/pro/probot.html,https://robotixeducation.ca/products/pro-bot-bee-bot-robot-duo-pack,Beebot_and_Probot.png,,,,,Hardware,Robotics,On-board Interface,Pre-K; K-2; 3-5,N/A,Terrapin Logo,$150.00,$150.00,$590 (6 bots),https://www.amazon.com/Bee-Bot-Rechargeable-Robot/dp/B0141I3RBU/ref=sr_1_3?dchild=1&keywords=beebot&qid=1588631570&sr=8-3,,Pro-Bot-title.png,Pro-Bot-action.png,TRUE,"$100: https://www.bee-bot.us/bee-bot/beebot-curriculum.html;
http://codigo21.educacion.navarra.es/wp-content/uploads/2015/09/BeebotguideA4v2.pdf",,FALSE,JO
106,3/31/2020,Project Bloks,"A tangible programming platform.  This  way to use physical blocks to code software, using popular software programs, such asL Lego® Education WeDo 2.0, Microbots, and Code.org.
NOTE: The product was for researh and was never marketed.",https://projectbloks.withgoogle.com/,,,,,,,Hardware,Tangible Computing,"Windows, Mac",Pre-K; K-2; 3-5,"Lego WeDo, Blockly",Google,$0.00,$0.00,,,,Project_Bloks-title.png,Project_Bloks-action.png,FALSE,,Project concluded in 2018.,FALSE,JO
110,3/31/2020,Pyonkee,"Put simply, this is Scratch for the ipad. ""Projects made for Scratch are compatible with Pyonkee.""",http://www.softumeya.com/pyonkee/en/,https://www.softumeya.com/pyonkee/en/img/loading-mini.png,pyonkee.png,,,,,Software,General Environment,iOS,K-2; 3-5; 6-8; 9-12,Scratch,"SoftUmeYa, LLC",$0.00,$0.00,,,,Pyonkee-title.png,Pyonkee-action.png,TRUE,,Reviews say that it doesn't use the latest Scratch update.,FALSE,JO
111,3/31/2020,Pyret,"A language specifically created to teach introductory computing.  The language includes the ability to run test cases in your code (with a ""where:"" clause following a function or a ""check:"" clause at the top level of code.",https://www.pyret.org/,https://www.pyret.org/img/pyret-banner.png,pyret.png,,,,,Software,General Environment,"Windows, Mac",9-12,Pyret,Brown University,$0.00,$0.00,,,,Pyret-title.png,Pyret-action.png,TRUE,,,FALSE,JO
